"NULL_PREDICTORxdataset","NULL_PREDICTORxk_fold","NULL_PREDICTORxresponse_mean","NULL_PREDICTORxresponse_sd","num_training_samples","superset_num_coefficients","NULL_PREDICTORxsuperset_predictor_matrix","NULL_PREDICTORxadded_predictor","added_predictor_coefficient","added_predictor_pvalue","superset_anova_pvalue","NULL_PREDICTORxsuperset_mse","NULL_PREDICTORxsuperset_test_sd","NULL_PREDICTORxmse_diff","NULL_PREDICTORxmse_ratio","RESPONSE_VARIABLExstd_mse_diff","NULL_PREDICTORxstd_mse_ratio","superset_r_sq","superset_r_sq_adj","r_sq_diff","r_sq_ratio","r_sq_adj_diff","r_sq_adj_ratio","aic_diff","aic_ratio","aic_corrected_diff","aic_corrected_ratio","bic_diff","bic_ratio","superset_normality_pvalue","normality_pvalue_diff","normality_pvalue_ratio","added_predictor_vif","mean_vif","max_vif","null_ptransform_pvalue","response_est_ptransform","NULL_PREDICTORxadded_predictor_est_ptransform"
"1074",3,5,1.42106481481481,0.230387900786897,120,3,"TTF","Sepal.Width",0.368608230803377,9.80280253883138e-12,0.453308972543464,0.0112468736141208,0.229842216101699,0.00590183913588787,1.52475375276538,0.0256777855521392,0.853164295955434,0.850654283920484,-0.0717675331638291,0.915880758836188,-0.0711100909357301,0.916405416066326,45.7532898740335,0.920778313667128,45.5779288366035,0.921011208272074,42.9657981312514,0.924511808483784,0.469358910920649,-0.228876001043541,0.512364640963991,1.17801200195079,1.17801200195079,1.17801200195079,0,0.114522337795275,1.18396551714084
"1075",3,5,1.42106481481481,0.230387900786897,120,3,"FTT","Petal.Width",-0.172154687163153,0.11458419921954,0.029196217528668,0.0165303499551489,0.229842216101699,0.000618362794859755,1.03740772557977,0.00269037953665634,0.7860190858354,0.782361292430877,-0.00462232304379573,0.994119324674053,-0.00281709944612341,0.996399234633183,0.564587146787176,0.998939436152858,0.389226109357196,0.999268136692928,-2.22290459599492,1.00424231600962,0.267593093390005,-0.0271101835128974,0.898688777167408,12.5876439932174,12.5876439932174,12.5876439932174,0,-0.145528504014025,-0.569781294167017
"1076",3,5,1.42106481481481,0.230387900786897,120,4,"TTT","Petal.Width",-0.32525935898389,0.000287105586062819,0.0998198418407494,0.00978557386746635,0.229842216101699,0.00146129974665445,1.14933204392977,0.00635783874450577,0.868967697704838,0.86557893126617,-0.0158034017494045,0.981813591240336,-0.0149246473456863,0.982757612498892,11.664451235227,0.980202878845827,11.4512578319287,0.980540590637947,8.87695949244505,0.984643251069251,0.487316017134551,-0.017957106213902,0.963151003491552,13.1424418898795,9.42426247010341,13.9004128746107,0,-0.102668011397509,-0.628541926919875
"1077",3,5,1.42106481481481,0.230387900786897,120,3,"TFT","Sepal.Width",0.237420755965913,0.000438226486604924,0.198908462200856,0.0178892273098367,0.229842216101699,0.00331426841851606,1.18526615829257,0.0144197548854541,0.718673603082327,0.713864604844418,-0.0314910370678743,0.956181725705784,-0.0293330340332326,0.958909527333092,10.7325030697509,0.978513970431187,10.5571420323209,0.978843128157768,7.94501132696888,0.983823599735248,0.108007785482072,0.110947372738952,2.02721643855357,1.11377657778042,1.11377657778042,1.11377657778042,0,-0.566964441661051,0.931186326383861
"1078",3,5,1.42106481481481,0.230387900786897,120,3,"FTT","Petal.Length",0.847367702319254,2.8970029491621e-11,0.624286209580718,0.0165303499551489,0.229842216101699,0.00467314577320386,1.28270095829086,0.0203319731790966,0.7860190858354,0.782361292430877,-0.0988365198209474,0.874256844901035,-0.0978297216196916,0.874955825951301,43.5679500961741,0.918158617267466,43.3925890587441,0.918408752734031,40.780458353392,0.922172282308512,0.267593093390005,-0.0486379351689817,0.818239198355938,12.5876439932174,12.5876439932174,12.5876439932174,0,-0.145528504014025,0.635526666367318
"1079",3,5,1.42106481481481,0.230387900786897,120,4,"TTT","Petal.Length",1.09805922977117,5.69500676664574e-21,0.949310344235407,0.00978557386746635,0.229842216101699,0.00810365344237036,1.82812245373899,0.0352574630536312,0.868967697704838,0.86557893126617,-0.150294094622511,0.827042944151462,-0.151714326421752,0.824725023979241,89.6886009888966,0.847778856963013,89.4754075855982,0.847952197950687,86.9011092461145,0.849664908617421,0.487316017134551,-0.379308231652479,0.221638078134933,13.9004128746107,9.42426247010341,13.9004128746107,0,-0.102668011397509,0.0679818000462839
"1080",3,5,1.42106481481481,0.230387900786897,120,4,"TTT","Sepal.Width",0.404922013192895,5.18939792811903e-14,0.523932596855545,0.00978557386746635,0.229842216101699,0.00674477608768257,1.68925708180556,0.0293452447599887,0.868967697704838,0.86557893126617,-0.0829486118694379,0.904543503644006,-0.083217638835293,0.903858982896497,56.8531539624734,0.903507781524021,56.6399605591751,0.903750295823537,54.0656622196914,0.906468785715524,0.487316017134551,-0.219722923744546,0.549116146363236,1.22993264582005,9.42426247010341,13.9004128746107,0,-0.102668011397509,1.26048349073437
"1081",4,1,1.19271516393443,0.180448112022923,800,2,"TFFF","lat",-0.00375734124952297,0.915114442220922,0.000370636824563064,0.030881667580989,0.176126834875906,-1.50337361859432e-06,0.99995131825007,-8.53574425302428e-06,1.42461365259215e-05,-0.00123886884325297,-1.42461365259215e-05,0,0.00123886884325297,0,-1.98860300959768,1.00072663969109,-2.00871602739926,1.00073400249056,-6.67321473726588,1.00244678324107,1.05131962899135e-27,-8.56877787021372e-30,0.991849502630865,0,0,0,0,-4.12710158581584,2.75896111076506
"1082",4,1,1.19271516393443,0.180448112022923,800,2,"FTFF","long",-0.0335230697470338,0.149371280100874,0.0677233088795859,0.0307591305682476,0.176126834875906,0.000121033639122799,1.00393488492317,0.000687195901794724,0.00260307514080739,0.00135320430765051,-0.00260307514080739,0,-0.00135320430765051,0,0.0851752255066458,0.999968900360942,0.0650622077050684,0.999976243699461,-4.59943650216155,1.00168513588585,8.62904938143792e-28,1.79845912977342e-28,1.20841914911764,0,0,0,0,-4.14195182704992,4.4795510895456
"1083",4,1,1.19271516393443,0.180448112022923,800,2,"FFTF","depth",-0.0309789999173678,0.103973778725295,0.0860957143354426,0.0304771405532478,0.176126834875906,0.00040302365412262,1.01322380140678,0.0022882580863193,0.00330925374770362,0.00206026785014435,-0.00330925374770362,0,-0.00206026785014435,0,0.651793150403591,0.999762062985291,0.631680132602014,0.99976940101528,-4.03281857726461,1.00147723243908,1.03063510625347e-27,1.21157448676601e-29,1.01175561049119,0,0,0,0,-4.14438991145856,-0.437044132002089
"1084",4,1,1.19271516393443,0.180448112022923,800,2,"FFFT","mag",0.908183156289231,2.20256883254663e-220,18.6302356311765,0.00741664558807576,0.176126834875906,0.0234635186192946,4.16362947921072,0.133219441749614,0.716088803710499,0.715733025269033,-0.716088803710499,0,-0.715733025269033,0,1005.27502307187,0.731495253255798,1005.25491005407,0.731497026060246,1000.5904113442,0.732076018928135,4.39820455868749e-08,-4.39820455868749e-08,2.37085573716996e-20,0,0,0,0,-2.88833231443059,-0.0340370974321641
"1085",4,1,1.19271516393443,0.180448112022923,800,3,"TTFF","long",-0.0405377876945702,0.108009187279042,0.0842361270279994,0.0307567446364402,0.176126834875906,0.000124922944548814,1.00406164391016,0.000709278314328599,0.0032520230829293,0.000750773454530229,-0.00323777694640338,0.00438069969450805,-0.0019896422977832,-1.65012339711471,0.594460931293725,0.99978282990781,0.569272252643259,0.999792026177787,-4.09015079637402,1.00150193628754,7.19549857272704e-28,3.31769771718643e-28,1.46107961576998,1.17563445219027,1.17563445219027,1.17563445219027,0,-4.14962680979819,3.75794083032744
"1086",4,1,1.19271516393443,0.180448112022923,800,3,"TFTF","depth",-0.0309460999011664,0.104792436376983,0.0857968277196655,0.0304780429197929,0.176126834875906,0.000403624661196079,1.01324312923432,0.00229167044011472,0.00331201160445831,0.000810912511872264,-0.00329776546793238,0.004301354653089,-0.00204978135512524,-1.52774661275435,0.642609773867207,0.999765244170365,0.617421095216741,0.999774439794318,-4.04200195380054,1.00148422940294,1.02548219741564e-27,2.58374315757058e-29,1.02519539748308,1.00135336768119,1.00135336768119,1.00135336768119,0,-4.14571699573499,-0.436044465532743
"1087",4,1,1.19271516393443,0.180448112022923,800,3,"TFFT","mag",0.909997473900465,6.7253648236544e-221,18.6635463352965,0.00732185516032878,0.176126834875906,0.0235598124206602,4.21773811483076,0.133766171618651,0.717383410586215,0.716674209609016,-0.717369164449689,1.98584694261053e-05,-0.717913078452269,-0.00172863600593196,1008.91988912623,0.730640884137437,1008.89470044758,0.730642188410562,1004.23527739856,0.730881823300053,6.68297509481429e-08,-6.68297509481429e-08,1.57313114904038e-20,1.00220754070695,1.00220754070695,1.00220754070695,0,-2.88283173772564,-0.0391882261708182
"1088",4,1,1.19271516393443,0.180448112022923,800,3,"TTFF","lat",-0.0274962312387471,0.471522930744871,0.0168834549729766,0.0307567446364402,0.176126834875906,2.38593180742e-06,1.00007757426332,1.35466682808505e-05,0.0032520230829293,0.000750773454530229,-0.000648947942121906,0.800447928697555,0.000602430853120284,1.80241363021717,-1.4793173038106,1.00054042824067,-1.50450598246107,1.00054964537313,-6.16392903147835,1.00226344434401,7.19549857272704e-28,1.43355080871087e-28,1.19922883650404,1.17563445219027,1.17563445219027,1.17563445219027,0,-4.14962680979819,3.32083827260639
"1089",4,1,1.19271516393443,0.180448112022923,800,3,"FTTF","depth",-0.0278536585516254,0.147070693151451,0.0684022488769713,0.0304226179929339,0.176126834875906,0.00033651257531369,1.01106126288644,0.00191062637076733,0.0052322466413252,0.00273596620629724,-0.00262917150051781,0.497506199392026,-0.00138276189864672,0.49459832673953,0.111610997404114,0.999959249649572,0.0864223187536481,0.999968445432976,-4.57300073026363,1.00167826222535,8.38592549981823e-28,2.43123881619683e-29,1.02899189619857,1.01751509605253,1.01751509605253,1.01751509605253,0,-4.16255110064336,-0.445886237890778
"1090",4,1,1.19271516393443,0.180448112022923,800,3,"FTFT","mag",0.922995720874717,3.75911667522909e-224,18.7517065642831,0.00692304485306538,0.176126834875906,0.0238360857151822,4.44300610801736,0.135334775827752,0.723360846914614,0.722666645777637,-0.720757771773807,0.00359858451270955,-0.721313441469986,0.00187251523998922,1023.94787956176,0.727871228827996,1023.92269088311,0.727872471688844,1019.26326783409,0.728100685341833,8.27599867655394e-08,-8.27599867655394e-08,1.04265958933563e-20,1.02619534128662,1.02619534128662,1.02619534128662,0,-2.84846357493659,-0.0449889052926103
"1091",4,1,1.19271516393443,0.180448112022923,800,4,"TTTF","depth",-0.0267748026724203,0.165470761027789,0.0626274776024509,0.0304320693621857,0.176126834875906,0.000324675274254484,1.01066885299157,0.00184341741270283,0.00565923018452386,0.0019117147203952,-0.00240720710159456,0.574640538888578,-0.00116094126586497,0.392722536747024,-0.0656144808144745,1.00002397103606,-0.0958979737511072,1.00003503590209,-4.75022620848267,1.00174736926417,7.25921040397437e-28,-6.37118312473216e-30,0.991223311117633,1.02691473150882,1.13968471893811,1.20564465730929,0,-4.169507353351,-0.438463000808362
"1092",4,1,1.19271516393443,0.180448112022923,800,4,"TTFT","mag",0.932985755829424,1.88995423128608e-227,18.8867678907128,0.0065741210220042,0.176126834875906,0.024182623614436,4.67845732281083,0.137302323246053,0.72920113572785,0.728180536993156,-0.72594911264492,0.00445970655227148,-0.727429763538625,0.0010310265331045,1040.49728761884,0.724576085375926,1040.4670041259,0.724576398290932,1035.81267589117,0.724449350474398,2.16373151261014e-07,-2.16373151261014e-07,3.32550435707571e-21,1.04103143913026,1.15161303866075,1.22117662853688,0,-2.8207323362544,-0.0604661437532419
"1093",4,1,1.19271516393443,0.180448112022923,800,3,"TFTF","lat",-0.00165428991869594,0.962556241817095,7.17502087859145e-05,0.0304780429197929,0.176126834875906,-9.02366545135064e-07,0.999970392897355,-5.12339045760646e-06,0.00331201160445831,0.000810912511872264,-2.75785675468362e-06,0.999167316699322,0.00124935533827208,2.54067833456846,-1.99778638613407,1.00072982394539,-2.02297506478453,1.00073904613114,-6.68239811380181,1.00245378697884,1.02548219741564e-27,5.152908837832e-30,1.0050248642549,1.00135336768119,1.00135336768119,1.00135336768119,0,-4.14571699573499,2.77414273832262
"1094",4,1,1.19271516393443,0.180448112022923,800,3,"FTTF","long",-0.0290642886841384,0.214880834464951,0.0500298434211146,0.0304226179929339,0.176126834875906,5.45225603138695e-05,1.00179217187444,0.000309564186242756,0.0052322466413252,0.00273596620629724,-0.00192299289362158,0.632472812265109,-0.000675698356152887,0.753031176116991,-0.455006927492832,1.0001661278205,-0.480195606143297,1.00017532929754,-5.13961865516058,1.00188620740526,8.38592549981823e-28,1.9204255627165e-28,1.2290057981982,1.01751509605253,1.01751509605253,1.01751509605253,0,-4.16255110064336,4.61246972323871
"1095",4,1,1.19271516393443,0.180448112022923,800,3,"FFTT","mag",0.936914916320638,3.62826841289123e-229,18.9437684151461,0.00685039377281254,0.176126834875906,0.0236267467804352,4.44896185007696,0.134146206607766,0.731449290767406,0.730775386854652,-0.728140037019702,0.00452424219897963,-0.728715119004507,0.00281929015016775,1047.12062418062,0.723457468495156,1047.09543550197,0.723458615697721,1042.43601245295,0.723669037965715,4.72736303360528e-08,-4.72736303360528e-08,2.18014799990402e-20,1.04665943460074,1.04665943460074,1.04665943460074,0,-2.7783640574721,-0.0533523971688023
"1096",4,1,1.19271516393443,0.180448112022923,800,4,"TTTF","long",-0.0349531932729378,0.170831978702328,0.0610667769107849,0.0304320693621857,0.176126834875906,4.59735576072186e-05,1.00151069442765,0.000261025286916711,0.00565923018452386,0.0019117147203952,-0.00234721858006556,0.585240659324226,-0.00110080220852293,0.424180712331717,-0.113763323387957,1.00004156132448,-0.14404681632459,1.00005262686954,-4.79837505105615,1.00176508080125,7.25921040397437e-28,2.99561157018205e-28,1.41266355477752,1.20564465730929,1.13968471893811,1.20564465730929,0,-4.169507353351,3.83199003113105
"1097",4,1,1.19271516393443,0.180448112022923,800,4,"TFTT","mag",0.938350756049693,1.44602831750182e-229,18.9713194001275,0.0067585157206032,0.176126834875906,0.0237195271991897,4.5095763892183,0.134672988451202,0.732511023522115,0.731502899238907,-0.729199011917657,0.00452144950465488,-0.730691986727035,0.00110855679822456,1050.28753157467,0.722706712173468,1050.25724808173,0.722706972126001,1045.602919847,0.722571013845882,6.51427596074936e-08,-6.51427596074936e-08,1.57420748459922e-20,1.04834527599638,1.03292109710679,1.04834527599638,0,-2.7714752786214,-0.0588994759159643
"1098",4,1,1.19271516393443,0.180448112022923,800,4,"TTTF","lat",-0.022406321927017,0.558950083680765,0.0111086836984562,0.0304320693621857,0.176126834875906,-9.451369251786e-06,0.999689427322891,-5.36622897836514e-05,0.00565923018452386,0.0019117147203952,-0.000426983543198659,0.924550949638642,0.000824251485902039,1.4311582042595,-1.65654278202919,1.00060518724338,-1.68682627496582,1.00061627454584,-6.34115450969739,1.00233259175528,7.25921040397437e-28,1.12671509584387e-28,1.15521179758435,1.18649476799621,1.13968471893811,1.20564465730929,0,-4.169507353351,3.36978653749531
"1099",4,1,1.19271516393443,0.180448112022923,800,4,"FTTT","mag",0.947961833254432,5.01310639497177e-232,19.0328797770844,0.00648142023775618,0.176126834875906,0.0239411977551777,4.69381969953333,0.135931573244054,0.736797449602602,0.735805480191557,-0.731565202961277,0.00710133652626954,-0.73306951398526,0.00371832811789464,1061.66832547165,0.720655129357518,1061.63804197872,0.720655331387965,1056.98371374398,0.72050972942984,1.27079615969029e-07,-1.27079615969029e-07,6.59895407762484e-21,1.06647004592519,1.05356441838872,1.06647004592519,0,-2.72189075487439,-0.0649355209701527
"1100",4,1,1.19271516393443,0.180448112022923,800,5,"TTTT","mag",0.955780983621372,1.00808770170871e-234,19.1420170289126,0.00617040526036598,0.176126834875906,0.0242616641018197,4.9319401365188,0.137751093516861,0.741419332536721,0.740118297731875,-0.735760102352197,0.00763296819515233,-0.738206583011479,0.00258298535011731,1075.49781567506,0.717919814198172,1075.46241811791,0.717918662203507,1070.81320394739,0.717412448332627,5.35895154975052e-07,-5.35895154975052e-07,1.35459526673876e-21,1.07795475996903,1.14506526137604,1.23969690800827,0,-2.69347502133707,-0.0799839372761445
"1101",4,1,1.19271516393443,0.180448112022923,800,3,"TFFT","lat",0.0358574892621271,0.0563978388973536,0.0336813409445353,0.00732185516032878,0.176126834875906,9.47904277469862e-05,1.01294623093073,0.000538194124783842,0.717383410586215,0.716674209609016,-0.00129460687571648,0.998195376619236,-0.000941184339983137,0.998686733347783,1.656263044757,0.999557814694527,1.63107436610653,0.999564530746768,-3.02834868291075,1.00081154655119,6.68297509481429e-08,-2.28477053612679e-08,0.658120746566947,1.00220754070695,1.00220754070695,1.00220754070695,0,-2.88283173772564,2.74204020996724
"1102",4,1,1.19271516393443,0.180448112022923,800,3,"FTFT","long",0.0567601680822736,5.46427363936554e-06,0.189194241986128,0.00692304485306538,0.176126834875906,0.000493600735010388,1.07129821422316,0.00280252997993272,0.723360846914614,0.722666645777637,-0.00727204320411512,0.989946866442754,-0.00693362050860369,0.990405506398953,18.7580317153902,0.995014785203228,18.7328430367397,0.99502137972015,14.0734199877224,0.996245765573707,8.27599867655394e-08,-3.87779411786645e-08,0.531440945145108,1.02619534128662,1.02619534128662,1.02619534128662,0,-2.84846357493659,4.40246024008283
"1103",4,1,1.19271516393443,0.180448112022923,800,3,"FFTT","depth",0.0682822067813035,2.81305549522765e-11,0.399628498304962,0.00685039377281254,0.176126834875906,0.000566251815263219,1.08265974687623,0.00321502294447171,0.731449290767406,0.730775386854652,-0.0153604870569072,0.978999928975539,-0.0150423615856186,0.979415889127899,42.4973942591528,0.98877652037464,42.4722055805023,0.988782949359365,37.812782531485,0.989976514194352,4.72736303360528e-08,-3.29158474917784e-09,0.930371652742152,1.04665943460074,1.04665943460074,1.04665943460074,0,-2.7783640574721,-0.562439343030528
