"dataset" "k_fold" "response_mean" "response_sd" "num_training_samples" "superset_num_coefficients" "subset_predictors" "superset_predictors" "added_predictor" "predictor_coefficient" "predictor_pvalue" "anova_pvalue" "superset_mse" "superset_test_sd" "mse_diff" "mse_ratio" "std_mse_diff" "std_mse_ratio" "superset_r_sq" "superset_r_sq_adj" "r_sq_diff" "r_sq_ratio" "r_sq_adj_diff" "r_sq_adj_ratio"
"1622" 5 2 124.117647058824 24.9177439357639 153 6 "001111" "011111" "front" 0.107190247871566 4.82271331492741e-08 10791.4496997403 307.231883241191 26.8283894993886 157.907688466956 1.51396908029559 5.88584299741715 1.51396908029559 0.492816979898524 0.475565856765821 0.114345417819599 1.3021241997457 0.113892360576654 1.31490380626919
"1623" 5 2 124.117647058824 24.9177439357639 153 7 "101111" "111111" "front" -0.0207257868235926 0.168995228076224 260.382806126912 128.56061253685 26.8283894993886 -3.56451475261089 0.972273663898504 -0.132863538181899 0.972273663898504 0.789181354087448 0.780517574118439 0.00275899731621199 1.00350828952465 0.0013597630352562 1.00174517025423
"1624" 5 2 124.117647058824 24.9177439357639 153 7 "011111" "111111" "drivers" 0.0846450710409073 1.26462277458201e-29 27969.6493120569 128.56061253685 26.8283894993886 178.671270704341 2.38978235385374 6.65978368580092 2.38978235385374 0.789181354087448 0.780517574118439 0.296364374188923 1.60136802561054 0.304951717352618 1.64123972109037
"1625" 5 3 121.967532467532 25.1519353927726 154 2 "000000" "100000" "drivers" 0.0777190972334288 7.2929913250519e-51 74859.4442468423 102.990122754779 26.3539886341224 591.045791262851 6.73885898427503 22.4271854810463 6.73885898427503 0.773414571614674 0.771923878006876 0.773414571614674 Inf 0.771923878006876 Inf
"1626" 5 3 121.967532467532 25.1519353927726 154 2 "000000" "010000" "front" 0.101154517381731 1.71761675411568e-23 46683.2505163518 303.392150584912 26.3539886341224 390.643763432718 2.2875869157445 14.8229464942139 2.2875869157445 0.48231063645931 0.478904785383385 0.48231063645931 Inf 0.478904785383385 Inf
"1627" 5 3 121.967532467532 25.1519353927726 154 2 "000000" "001000" "rear" 0.109550889372388 6.73108375512997e-06 12119.713060246 607.629739817855 26.3539886341224 86.406174199774 1.14220201635568 3.27867539898297 1.14220201635568 0.125215499245152 0.119460338055975 0.125215499245152 Inf 0.119460338055975 Inf
"1628" 5 3 121.967532467532 25.1519353927726 154 2 "000000" "000100" "kms" -0.00269474293803689 9.53679632241995e-05 9254.64941065799 604.119705794045 26.3539886341224 89.9162082235847 1.14883839636616 3.41186336049199 1.14883839636616 0.0956149325098679 0.0896650307500644 0.0956149325098679 Inf 0.0896650307500644 Inf
"1629" 5 3 121.967532467532 25.1519353927726 154 2 "000000" "000010" "PetrolPrice" -824.77240718124 1.76753852829162e-07 15944.5942578181 629.582891116396 26.3539886341224 64.453022901233 1.1023741651984 2.44566482121727 1.1023741651984 0.164732475127884 0.159237294043199 0.164732475127884 Inf 0.159237294043199 Inf
"1630" 5 3 121.967532467532 25.1519353927726 154 2 "000000" "000001" "VanKilled" 3.11048565121413 6.11443616098408e-09 19352.754991256 674.803732371631 26.3539886341224 19.2321816459986 1.02850040793107 0.729763600986654 1.02850040793107 0.199944080025111 0.194680554235803 0.199944080025111 Inf 0.194680554235803 Inf
"1631" 5 3 121.967532467532 25.1519353927726 154 3 "100000" "110000" "front" -0.00207837080774715 0.823699891210597 7.23173253290952 102.316386474107 26.3539886341224 0.673736280672088 1.00658483263424 0.025564869516554 1.00658483263424 0.773489286667334 0.770489144768888 7.47150526595464e-05 1.00009660414401 -0.00143473323798826 0.99814135398727
"1632" 5 3 121.967532467532 25.1519353927726 154 3 "100000" "101000" "rear" 0.0163256107541252 0.201717322057952 236.230843152538 100.768918080127 26.3539886341224 2.22120467465155 1.0220425575363 0.0842834344921735 1.0220425575363 0.775855203898244 0.772886398651864 0.0024406322835705 1.0031556585215 0.000962520644987808 1.00124691135021
"1633" 5 3 121.967532467532 25.1519353927726 154 3 "100000" "100100" "kms" 0.000818293486642246 0.0283065692745641 689.738927344031 98.8666181305143 26.3539886341224 4.12350462426454 1.04170775436883 0.156466054589002 1.04170775436883 0.780540648255835 0.777633901875118 0.00712607664116149 1.0092137863737 0.00571002386824226 1.00739713335852
"1634" 5 3 121.967532467532 25.1519353927726 154 3 "100000" "100010" "PetrolPrice" 70.5067552110452 0.435646273245114 88.3804623780234 103.794804764137 26.3539886341224 -0.804682009357862 0.992247376820194 -0.0305335947635639 0.992247376820194 0.774327679347932 0.771338641988302 0.000913107733258256 1.00118061873511 -0.000585236018573632 0.999241847499154
"1635" 5 3 121.967532467532 25.1519353927726 154 3 "100000" "100001" "VanKilled" -0.0821500872418715 0.794614694386995 9.87311770066299 101.700997878783 26.3539886341224 1.28912487599585 1.01267563645277 0.0489157407591323 1.01267563645277 0.773516576287214 0.770516795840687 0.000102004672540401 1.00013188873896 -0.00140708216618846 0.998177174969867
"1636" 5 3 121.967532467532 25.1519353927726 154 3 "010000" "110000" "drivers" 0.0787224232568946 6.7838926288147e-29 28183.4254630234 102.316386474107 26.3539886341224 201.075764110805 2.96523519877915 7.62980385634901 2.96523519877915 0.773489286667334 0.770489144768888 0.291178650208023 1.60371600416195 0.291584359385503 1.60885664183137
"1637" 5 3 121.967532467532 25.1519353927726 154 3 "010000" "011000" "rear" -0.0541055301440831 0.0229342927756914 1693.16712800371 312.896796327443 26.3539886341224 -9.5046457425313 0.969623703872683 -0.360653025789992 0.969623703872683 0.499803688166441 0.493178571453413 0.0174930517071303 1.03626926379967 0.0142737860700285 1.02980506043305
"1638" 5 3 121.967532467532 25.1519353927726 154 3 "010000" "010100" "kms" -0.000646825620050109 0.235030868969802 467.301224788513 298.348958519363 26.3539886341224 5.04319206554925 1.01690366908126 0.191363521308478 1.01690366908126 0.487138585427153 0.48034571900897 0.00482794896784267 1.01001004042392 0.00144093362558484 1.00300881024697
"1639" 5 3 121.967532467532 25.1519353927726 154 3 "010000" "010010" "PetrolPrice" -58.5368683425784 0.68295476951684 55.5096456964093 305.742205847872 26.3539886341224 -2.35005526296021 0.992313605324973 -0.0891726598044222 0.992313605324973 0.482884137495535 0.476034920773621 0.000573501036224611 1.00118906985016 -0.00286986460976335 0.994007442194452
"1640" 5 3 121.967532467532 25.1519353927726 154 3 "010000" "010001" "VanKilled" 0.949832259006149 0.0417350000702471 1361.48854391889 322.325748730847 26.3539886341224 -18.9335981459348 0.941259430186743 -0.718433873854678 0.941259430186743 0.496376932162511 0.489706427952743 0.0140662957032004 1.0291643904154 0.0108016425693579 1.02255488543659
"1641" 5 3 121.967532467532 25.1519353927726 154 4 "110000" "111000" "rear" 0.0323840364693994 0.0574890281909961 522.827496213806 94.8384379174252 26.3539886341224 7.47794855668153 1.07884934337692 0.283750162470636 1.07884934337692 0.778890908441057 0.774468726609878 0.00540162177372328 1.00698344743338 0.00397958184099045 1.00516500701925
"1642" 5 3 121.967532467532 25.1519353927726 154 4 "110000" "110100" "kms" 0.000817833733692851 0.028903944519112 688.940778795695 98.1910072094972 26.3539886341224 4.12537926460952 1.04201381961393 0.156537187667604 1.04201381961393 0.780607117191738 0.776219259535573 0.00711783052440484 1.00920223543764 0.00573011476668561 1.00743698312376
"1643" 5 3 121.967532467532 25.1519353927726 154 4 "110000" "110010" "PetrolPrice" 71.146473748328 0.456346319773573 81.2160655122316 103.868923718269 26.3539886341224 -1.5525372441623 0.98505291873079 -0.0589109020921454 0.98505291873079 0.774328375030176 0.769814942530779 0.000839088362842411 1.00108480928864 -0.000674202238108101 0.999124968544092
"1644" 5 3 121.967532467532 25.1519353927726 154 4 "110000" "110001" "VanKilled" -0.0727380394655719 0.820593033946682 7.5408953539154 101.284350747712 26.3539886341224 1.0320357263948 1.01018948849231 0.0391605134510282 1.01018948849231 0.77356719585312 0.769038539770183 7.7909185786984e-05 1.00010072432434 -0.00145060499870464 0.998117293399195
"1645" 5 3 121.967532467532 25.1519353927726 154 3 "001000" "101000" "drivers" 0.0760892410143337 1.68431245263116e-46 62975.9620297488 100.768918080127 26.3539886341224 506.860821737728 6.0299321595841 19.2327935165555 6.0299321595841 0.775855203898244 0.772886398651864 0.650639704653093 6.1961594896431 0.653426060595888 6.46981593413636
"1646" 5 3 121.967532467532 25.1519353927726 154 3 "001000" "011000" "front" 0.117793386101324 4.61072297510704e-20 36256.7045841095 312.896796327443 26.3539886341224 294.732943490412 1.94194938059378 11.1836180694409 1.94194938059378 0.499803688166441 0.493178571453413 0.374588188921289 3.99154810051035 0.373718233397438 4.1283875425024
"1647" 5 3 121.967532467532 25.1519353927726 154 3 "001000" "001100" "kms" -0.003902597995448 2.49717029460979e-09 17808.6803763712 380.569808877525 26.3539886341224 227.059930940331 1.59663148690127 8.61577099742465 1.59663148690127 0.309206885273839 0.300057307595347 0.183991386028688 2.46939785520051 0.180596969539372 2.51177346789987
"1648" 5 3 121.967532467532 25.1519353927726 154 3 "001000" "001010" "PetrolPrice" -732.226741341831 1.20211194069981e-06 12275.524837261 550.190169458449 26.3539886341224 57.4395703594066 1.10439948502887 2.17953992303979 1.10439948502887 0.252040776655036 0.24213403197497 0.126825277409884 2.01285606154539 0.122673693918995 2.02689893495458
"1649" 5 3 121.967532467532 25.1519353927726 154 3 "001000" "001001" "VanKilled" 2.79638369374614 4.49212721105537e-08 15266.5264074452 579.724833069494 26.3539886341224 27.9049067483613 1.04813474454874 1.05884946433615 1.04813474454874 0.282942478122054 0.273445027501154 0.157726978876902 2.25964421200045 0.153984689445178 2.28900262590104
"1650" 5 3 121.967532467532 25.1519353927726 154 4 "101000" "111000" "front" -0.0176644192244976 0.153349895628508 293.828385594177 94.8384379174252 26.3539886341224 5.93048016270207 1.06253245301094 0.225031597495016 1.06253245301094 0.778890908441057 0.774468726609878 0.00303570454281232 1.00391272047614 0.00158232795801438 1.00204729693882
"1651" 5 3 121.967532467532 25.1519353927726 154 4 "101000" "101100" "kms" 0.000781585161511541 0.0743524775094376 457.196588063842 98.9375343115216 26.3539886341224 1.83138376860562 1.01851050545528 0.0694917112559725 1.01851050545528 0.780578756241688 0.776190331366522 0.00472355234344402 1.00608818800172 0.00330393271465867 1.00427479733169
"1652" 5 3 121.967532467532 25.1519353927726 154 4 "101000" "101010" "PetrolPrice" 67.7843411735619 0.452796260711319 81.6402422953361 101.623457193034 26.3539886341224 -0.854539112906281 0.991591123383226 -0.0324254185872968 0.991591123383226 0.776698674667453 0.772232648160802 0.000843470769208099 1.00108714972197 -0.000653750491061977 0.999154144137868
"1653" 5 3 121.967532467532 25.1519353927726 154 4 "101000" "101001" "VanKilled" -0.0689759168105826 0.826724086620598 6.95281753540621 99.7606239849535 26.3539886341224 1.00829409517378 1.01010713500876 0.0382596391450312 1.01010713500876 0.775927037324872 0.771445578071369 7.18334266273102e-05 1.00009258612466 -0.00144082058049444 0.998135792552427
"1654" 5 3 121.967532467532 25.1519353927726 154 4 "011000" "111000" "drivers" 0.0830134938045151 2.2263539417349e-28 27013.0858312335 94.8384379174252 26.3539886341224 218.058358410018 3.29926138808696 8.27420704460964 3.29926138808696 0.778890908441057 0.774468726609878 0.279087220274616 1.55839367912323 0.281290155156465 1.5703616731106
"1655" 5 3 121.967532467532 25.1519353927726 154 4 "011000" "011100" "kms" 0.000538697465252013 0.493680717051427 151.479779367881 318.307629945371 26.3539886341224 -5.41083361792749 0.983001244365848 -0.205313650736029 0.983001244365848 0.501368710053081 0.491396084254143 0.00156502188664093 1.00313127318524 -0.0017824871992701 0.996385716447458
"1656" 5 3 121.967532467532 25.1519353927726 154 4 "011000" "011010" "PetrolPrice" 56.1682488162586 0.708137106820084 45.3632786578819 311.892659942881 26.3539886341224 1.00413638456206 1.00321949347813 0.0381018751469728 1.00321949347813 0.500272361439175 0.490277808667958 0.000468673272733977 1.00093771471446 -0.00290076278545515 0.994118230285419
"1657" 5 3 121.967532467532 25.1519353927726 154 4 "011000" "011001" "VanKilled" 0.725397562693557 0.128737970134052 741.571457138809 324.937522653648 26.3539886341224 -12.0407263262046 0.962944487826853 -0.456884401574591 0.962944487826853 0.507465275513435 0.497614581023704 0.0076615873469949 1.01532919329808 0.004436009570291 1.00899473299746
"1658" 5 3 121.967532467532 25.1519353927726 154 5 "111000" "111100" "kms" 0.000626492657794912 0.232048080861636 204.848230339099 96.6582571593677 26.3539886341224 -1.81981924194251 0.981172645820191 -0.0690528962126917 0.981172645820191 0.781007309489819 0.775128311086861 0.00211640104876187 1.00271719829546 0.000659584476982777 1.00085166056978
"1659" 5 3 121.967532467532 25.1519353927726 154 5 "111000" "111010" "PetrolPrice" 14.2335380092628 0.886991857286489 2.91032460882343 95.2928169564579 26.3539886341224 -0.454379039032673 0.995231759816269 -0.0172413764512425 0.995231759816269 0.778920976623946 0.772985969284992 3.00681828895311e-05 1.0000386038437 -0.00148275732488612 0.998085452292726
"1660" 5 3 121.967532467532 25.1519353927726 154 5 "111000" "111001" "VanKilled" 0.0426231340942697 0.895256669684183 2.49784536088555 95.327636828138 26.3539886341224 -0.489198910712844 0.994868236253514 -0.018562613709237 0.994868236253514 0.778916715071325 0.772981593328273 2.58066302681881e-05 1.00003313253498 -0.00148713328160466 0.998079802023622
"1661" 5 3 121.967532467532 25.1519353927726 154 3 "000100" "100100" "drivers" 0.081352832235245 2.74622545631387e-48 66294.5337635284 98.8666181305143 26.3539886341224 505.25308766353 6.11045181090895 19.1717881751434 6.11045181090895 0.780540648255835 0.777633901875118 0.684925715745968 8.16337603099056 0.687968871125054 8.6726552745264
"1662" 5 3 121.967532467532 25.1519353927726 154 3 "000100" "010100" "front" 0.0973536551032029 2.45588984875768e-20 37895.9023304824 298.348958519363 26.3539886341224 305.770747274682 2.02487620131859 11.6024466550304 2.02487620131859 0.487138585427153 0.48034571900897 0.391523652917285 5.094796101821 0.390680688258905 5.35711319107114
"1663" 5 3 121.967532467532 25.1519353927726 154 3 "000100" "001100" "rear" 0.149375680466981 1.91630798244521e-10 20673.7440259592 380.569808877525 26.3539886341224 223.54989691652 1.58740838527331 8.48258303591562 1.58740838527331 0.309206885273839 0.300057307595347 0.213591952763971 3.23387652071948 0.210392276845283 3.34642507882184
"1664" 5 3 121.967532467532 25.1519353927726 154 3 "000100" "000110" "PetrolPrice" -682.971054620489 4.29874586859833e-05 9211.54469192373 584.571800644777 26.3539886341224 19.5479051492673 1.03343969915707 0.741743704175285 1.03343969915707 0.190784526186275 0.180066440440398 0.0951695936764068 1.99534237151279 0.0904014096903332 2.00821255437163
"1665" 5 3 121.967532467532 25.1519353927726 154 3 "000100" "000101" "VanKilled" 2.74476383019322 8.80133515897725e-06 10767.8138541897 639.237474585359 26.3539886341224 -35.1177687913145 0.945063031834775 -1.33254094015374 0.945063031834775 0.206863208836952 0.19635808577519 0.111248276327085 2.16350316218236 0.106693055025126 2.18990708119563
"1666" 5 3 121.967532467532 25.1519353927726 154 4 "100100" "110100" "front" -0.00196035936687998 0.831477073493369 6.43358398457349 98.1910072094972 26.3539886341224 0.675610921017068 1.00688057837695 0.0256360025951556 1.00688057837695 0.780607117191738 0.776219259535573 6.64689359028969e-05 1.00008515755848 -0.00141464233954491 0.998180837620204
"1667" 5 3 121.967532467532 25.1519353927726 154 4 "100100" "101100" "rear" 0.00239322950829523 0.871992409000081 3.68850387234852 98.9375343115216 26.3539886341224 -0.0709161810073766 0.999283222676804 -0.00269090884085621 0.999283222676804 0.780578756241688 0.776190331366522 3.81079858530198e-05 1.00004882255132 -0.00144357050859578 0.998143637378572
"1668" 5 3 121.967532467532 25.1519353927726 154 4 "100100" "100110" "PetrolPrice" 26.2263381905701 0.775334452624733 11.5703691306553 99.2561638040215 26.3539886341224 -0.389545673507257 0.996075350299893 -0.0147812795594398 0.996075350299893 0.780660188177279 0.776273391940825 0.000119539921443867 1.00015315015523 -0.00136050993429315 0.998250449303956
"1669" 5 3 121.967532467532 25.1519353927726 154 4 "100100" "100101" "VanKilled" 0.228875460717193 0.500494670731346 64.3922107812978 102.622883306911 26.3539886341224 -3.75626517639667 0.963397391932919 -0.142531182985074 0.963397391932919 0.781205920014366 0.776830038414653 0.000665271758530706 1.00085232173368 -0.000803863460464571 0.998966270042335
"1670" 5 3 121.967532467532 25.1519353927726 154 4 "010100" "110100" "drivers" 0.0822971470698629 1.87917525662507e-29 28405.0650170306 98.1910072094972 26.3539886341224 200.157951309865 3.03845501740108 7.59497752270814 3.03845501740108 0.780607117191738 0.776219259535573 0.293468531764585 1.6024333537596 0.295873540526604 1.61595956582488
"1671" 5 3 121.967532467532 25.1519353927726 154 4 "010100" "011100" "rear" -0.0713825510983586 0.0402622775944713 1377.34568258308 318.307629945371 26.3539886341224 -19.958671426008 0.93729754002619 -0.757330197834499 0.93729754002619 0.501368710053081 0.491396084254143 0.0142301246259285 1.02921165567998 0.0110503652451736 1.02300502493906
"1672" 5 3 121.967532467532 25.1519353927726 154 4 "010100" "010110" "PetrolPrice" -15.6238797350742 0.916047147384277 3.68954450649471 299.050855923661 26.3539886341224 -0.701897404298734 0.997652916250212 -0.0266334411099329 0.997652916250212 0.487176704164377 0.476920238247664 3.81187372235914e-05 1.00007825029337 -0.00342548076130544 0.99286871803839
"1673" 5 3 121.967532467532 25.1519353927726 154 4 "010100" "010101" "VanKilled" 0.874990578451897 0.0928701252532493 928.845503708166 318.64241270885 26.3539886341224 -20.2934541894875 0.936312765093107 -0.770033503134025 0.936312765093107 0.496735005151802 0.486669705254838 0.00959641972464931 1.01969956807309 0.00632398624586883 1.01316548892934
"1674" 5 3 121.967532467532 25.1519353927726 154 5 "110100" "111100" "rear" 0.0123830908837604 0.602577206511636 38.7349477572097 96.6582571593677 26.3539886341224 1.53275005012949 1.01585741451558 0.05816007859034 1.01585741451558 0.781007309489819 0.775128311086861 0.000400192298080304 1.00051266801092 -0.00109094844871238 0.998594535712287
"1675" 5 3 121.967532467532 25.1519353927726 154 5 "110100" "110110" "PetrolPrice" 22.2483753284063 0.819127347808313 7.47584517246287 98.7706989997754 26.3539886341224 -0.579691790278204 0.994130933605324 -0.0219963588178693 0.994130933605324 0.780684354307906 0.774796685967178 7.72371161674723e-05 1.00009894492949 -0.0014225735683947 0.998167304468526
"1676" 5 3 121.967532467532 25.1519353927726 154 5 "110100" "110101" "VanKilled" 0.248772667600023 0.472101700376187 73.8084817424533 101.885807306857 26.3539886341224 -3.69480009735982 0.96373587062787 -0.140198895455844 0.96373587062787 0.781369673684946 0.775500403179844 0.000762556493208 1.00097687617293 -0.000718856355728881 0.999073900387168
"1677" 5 3 121.967532467532 25.1519353927726 154 4 "001100" "101100" "drivers" 0.0809508978707889 3.46451996294834e-39 45624.4782414415 98.9375343115216 26.3539886341224 281.632274566003 3.84656653843056 10.6865142303869 3.84656653843056 0.780578756241688 0.776190331366522 0.471371870967849 2.52445463997477 0.476133023771175 2.5868069589336
"1678" 5 3 121.967532467532 25.1519353927726 154 4 "001100" "011100" "front" 0.126272004933139 2.92583758614534e-12 18599.5039871062 318.307629945371 26.3539886341224 62.262178932154 1.19560379040502 2.36253342128025 1.19560379040502 0.501368710053081 0.491396084254143 0.192161824779242 1.62146683638387 0.191338776658796 1.6376741102964
"1679" 5 3 121.967532467532 25.1519353927726 154 4 "001100" "001110" "PetrolPrice" -410.729076929833 0.00850702062523088 3025.8092067807 394.656046212159 26.3539886341224 -14.0862373346342 0.964307559785713 -0.534501153893485 0.964307559785713 0.340468203802112 0.327277567878154 0.031261318528273 1.10110162488972 0.0272202602828074 1.09071687172344
"1680" 5 3 121.967532467532 25.1519353927726 154 4 "001100" "001101" "VanKilled" 1.51642906082076 0.0112888775411837 2810.14315697127 420.348335069762 26.3539886341224 -39.778526192237 0.905367708461043 -1.50939300856846 0.905367708461043 0.338240037841179 0.325004838598003 0.0290331525673401 1.09389555650298 0.024947531002656 1.08314255434265
"1681" 5 3 121.967532467532 25.1519353927726 154 5 "101100" "111100" "front" -0.00794780257340294 0.5900143520609 41.4800278694347 96.6582571593677 26.3539886341224 2.27927715215394 1.02358078056793 0.0864869900263519 1.02358078056793 0.781007309489819 0.775128311086861 0.000428553248130181 1.00054901987109 -0.00106202027966151 0.998631752758641
"1682" 5 3 121.967532467532 25.1519353927726 154 5 "101100" "101110" "PetrolPrice" 28.3556520194377 0.76002460026623 13.3390056348799 99.3690167938741 26.3539886341224 -0.431482482352479 0.995657776475262 -0.0163725684313989 0.995657776475262 0.780716568930958 0.774829765412326 0.000137812689269379 1.00017655193428 -0.00136056595419642 0.998247123290236
"1683" 5 3 121.967532467532 25.1519353927726 154 5 "101100" "101101" "VanKilled" 0.22811310988981 0.514375278176631 60.7170663081924 102.613272908129 26.3539886341224 -3.67573859660733 0.964178721792665 -0.139475608327769 0.964178721792665 0.781206058037753 0.775332395166284 0.00062730179606485 1.00080363677726 -0.000857936200238663 0.998894683216772
"1684" 5 3 121.967532467532 25.1519353927726 154 5 "011100" "111100" "drivers" 0.0831016322027362 2.0673640593569e-28 27066.4542822047 96.6582571593677 26.3539886341224 221.649372786003 3.29312403616541 8.41046779913297 3.29312403616541 0.781007309489819 0.775128311086861 0.279638599436737 1.55775040170961 0.283732226832718 1.57740026004354
"1685" 5 3 121.967532467532 25.1519353927726 154 5 "011100" "011110" "PetrolPrice" 53.9415841670103 0.71975725499786 41.8177654474712 317.275446553167 26.3539886341224 1.03218339220376 1.0032532722069 0.0391661166183894 1.0032532722069 0.501800752656054 0.48842627621729 0.000432042602972027 1.00086172629905 -0.00296980803685321 0.993956386442597
"1686" 5 3 121.967532467532 25.1519353927726 154 5 "011100" "011101" "VanKilled" 1.00130102898238 0.0529285317964907 1202.27385021894 344.633012950852 26.3539886341224 -26.3253830054815 0.923613287130923 -0.998914561699253 0.923613287130923 0.513790070165835 0.500737454599817 0.0124213601127535 1.02477490091362 0.00934137034567406 1.01900985914418
"1687" 5 3 121.967532467532 25.1519353927726 154 6 "111100" "111110" "PetrolPrice" 11.5724978394163 0.907907522841702 1.92288479976196 97.0240617686339 26.3539886341224 -0.365804609266192 0.996229753706472 -0.0138804267674515 0.996229753706472 0.781027175882612 0.773629445338105 1.98663927930554e-05 1.00002543688459 -0.00149886574875535 0.998066299827633
"1688" 5 3 121.967532467532 25.1519353927726 154 6 "111100" "111101" "VanKilled" 0.227177422820719 0.51711598054918 60.2184814768807 100.233322360626 26.3539886341224 -3.57506520125858 0.964332568081541 -0.13565556435847 0.964332568081541 0.78162946012857 0.774252077024805 0.000622150638751262 1.00079660027658 -0.000876234062055392 0.998869562562066
"1689" 5 3 121.967532467532 25.1519353927726 154 3 "000010" "100010" "drivers" 0.0792259671997323 9.30804961895731e-45 59003.2304514022 103.794804764137 26.3539886341224 525.78808635226 6.06564936026481 19.9509870650655 6.06564936026481 0.774327679347932 0.771338641988302 0.609595204220048 4.70051626885841 0.612101347945103 4.84395723139485
"1690" 5 3 121.967532467532 25.1519353927726 154 3 "000010" "010010" "front" 0.098822726243087 1.97187958082892e-17 30794.1659042301 305.742205847872 26.3539886341224 323.840685268524 2.05919522746447 12.2881090131922 2.05919522746447 0.482884137495535 0.476034920773621 0.318151662367651 2.93132326895875 0.316797626730422 2.98946879017222
"1691" 5 3 121.967532467532 25.1519353927726 154 3 "000010" "001010" "rear" 0.0925577516682971 4.57550901801346e-05 8450.64363968892 550.190169458449 26.3539886341224 79.3927216579476 1.14430050928771 3.01255050080549 1.14430050928771 0.252040776655036 0.24213403197497 0.0873083015271514 1.53000054457612 0.0828967379317705 1.52058620080094
"1692" 5 3 121.967532467532 25.1519353927726 154 3 "000010" "000110" "kms" -0.00153244226209672 0.0289777151511968 2521.59984476361 584.571800644777 26.3539886341224 45.011090471619 1.07699839510215 1.70794224345001 1.07699839510215 0.190784526186275 0.180066440440398 0.0260520510583906 1.15814763323483 0.0208291463971984 1.13080570429404
"1693" 5 3 121.967532467532 25.1519353927726 154 3 "000010" "000011" "VanKilled" 2.4757997451149 2.42730360899078e-06 11097.884432762 618.583053598394 26.3539886341224 10.9998375180023 1.01778231306858 0.417387958639399 1.01778231306858 0.279390894259227 0.269846402792462 0.114658419131343 1.69602802387527 0.110609108749263 1.69461811326218
"1694" 5 3 121.967532467532 25.1519353927726 154 4 "100010" "110010" "front" 0.000211107786751799 0.982872453259998 0.0673356671177316 103.868923718269 26.3539886341224 -0.074118954132345 0.999286418386953 -0.00281243781202756 0.999286418386953 0.774328375030176 0.769814942530779 6.95682243700979e-07 1.00000089843391 -0.00152369945752273 0.998024603754332
"1695" 5 3 121.967532467532 25.1519353927726 154 4 "100010" "101010" "rear" 0.0160956401166441 0.208901308705142 229.490623069851 101.623457193034 26.3539886341224 2.17134757110313 1.02136659813667 0.0823916106684406 1.02136659813667 0.776698674667453 0.772232648160802 0.00237099531952034 1.00306200512103 0.000894006172499462 1.00115903200467
"1696" 5 3 121.967532467532 25.1519353927726 154 4 "100010" "100110" "kms" 0.000793018297443606 0.0391325176862023 612.928834096663 99.2561638040215 26.3539886341224 4.53864096011515 1.04572654015802 0.172218369793126 1.04572654015802 0.780660188177279 0.776273391940825 0.0063325088293471 1.0081780736996 0.00493474995252274 1.00639764389322
"1697" 5 3 121.967532467532 25.1519353927726 154 4 "100010" "100011" "VanKilled" -0.064902587047089 0.837679180085993 6.13105057023131 102.786962096474 26.3539886341224 1.0078426676622 1.00980516056809 0.038242509764054 1.00980516056809 0.774391022642797 0.769878843095653 6.33432948644597e-05 1.00008180424974 -0.00145979889264947 0.998107447477432
"1698" 5 3 121.967532467532 25.1519353927726 154 4 "010010" "110010" "drivers" 0.0791377277367472 8.45636476343239e-29 28209.1318828392 103.868923718269 26.3539886341224 201.873282129603 2.94353878814763 7.66006561406129 2.94353878814763 0.774328375030176 0.769814942530779 0.291444237534641 1.60354899841235 0.293780021757158 1.6171396444608
"1699" 5 3 121.967532467532 25.1519353927726 154 4 "010010" "011010" "rear" -0.0572571712774664 0.0237399071331526 1683.02076096518 311.892659942881 26.3539886341224 -6.15045409500902 0.980280221739956 -0.233378490838597 0.980280221739956 0.500272361439175 0.490277808667958 0.0173882239436396 1.03600910154933 0.0142428878943367 1.02991983838326
"1700" 5 3 121.967532467532 25.1519353927726 154 4 "010010" "010110" "kms" -0.000631424830494376 0.264282319492371 415.481123598598 299.050855923661 26.3539886341224 6.69134992421073 1.02237529099706 0.253902740002967 1.02237529099706 0.487176704164377 0.476920238247664 0.00429256666884165 1.00888943399778 0.000885317474042746 1.00185977422119
"1701" 5 3 121.967532467532 25.1519353927726 154 4 "010010" "010011" "VanKilled" 0.943098885882281 0.0440258972667793 1339.52137095364 324.045960177774 26.3539886341224 -18.3037543299021 0.943514943621391 -0.694534500413454 0.943514943621391 0.496723478111913 0.486657947674151 0.013839340616378 1.0286597540523 0.01062302690053 1.02231564626239
"1702" 5 3 121.967532467532 25.1519353927726 154 5 "110010" "111010" "rear" 0.0315578947441577 0.0805729874618264 444.521755310398 95.2928169564579 26.3539886341224 8.57610676181115 1.08999741046306 0.325419688111539 1.08999741046306 0.778920976623946 0.772985969284992 0.0045926015937704 1.0059310774884 0.00317102675421244 1.00411920655085
"1703" 5 3 121.967532467532 25.1519353927726 154 5 "110010" "110110" "kms" 0.000796559426465837 0.0394229477363601 615.200558455927 98.7706989997754 26.3539886341224 5.09822471849361 1.05161677268787 0.19345173094188 1.05161677268787 0.780684354307906 0.774796685967178 0.00635597927772991 1.00820837706933 0.00498174343639901 1.00647135195898
"1704" 5 3 121.967532467532 25.1519353927726 154 5 "110010" "110011" "VanKilled" -0.0673266394306674 0.834027553995353 6.45724796693321 102.93174071329 26.3539886341224 0.937183004978536 1.00910489804684 0.0355613344905636 1.00910489804684 0.774395088451848 0.76833858075928 6.67134216717491e-05 1.00008615649875 -0.00147636177149957 0.998082186133402
